"client_id","hitdatetime","action"
261411,2020-01-26 07:04:01.000,visit
183001,2020-01-26 12:14:47.000,visit
933922,2020-01-26 14:58:11.000,visit
120276,2020-01-26 15:14:36.000,visit
168341,2020-01-27 00:38:07.000,login
470033,2020-01-27 01:27:45.000,visit
269083,2020-01-27 05:40:54.000,visit
532109,2020-01-27 07:33:53.000,visit
719967,2020-01-27 08:29:53.000,visit
168341,2020-01-27 09:23:37.000,login
676238,2020-01-27 20:33:41.000,visit
697065,2020-01-27 20:38:27.000,visit
894877,2020-01-28 00:28:46.000,registration
813842,2020-01-28 00:31:04.000,visit
269083,2020-01-28 02:32:22.000,visit
168341,2020-01-28 05:35:36.000,login
260135,2020-01-28 08:05:50.000,login
707729,2020-01-28 11:29:56.000,visit
269083,2020-01-28 11:42:06.000,login
627785,2020-01-28 13:14:33.000,visit
532109,2020-01-28 16:29:56.000,registration
168341,2020-01-28 17:15:47.000,login
269083,2020-01-28 18:03:08.000,visit
894877,2020-01-28 19:06:06.000,login
609889,2020-01-28 19:41:22.000,visit
522354,2020-01-28 20:21:45.000,login
220214,2020-01-28 20:45:31.000,visit
183001,2020-01-28 21:36:21.000,visit
950427,2020-01-28 22:49:00.000,login
898039,2020-01-29 01:17:46.000,visit
719967,2020-01-29 02:19:21.000,visit
260135,2020-01-29 02:31:33.000,visit
269083,2020-01-29 04:54:08.000,login
532109,2020-01-29 10:12:55.000,login
906165,2020-01-29 10:41:42.000,registration
933922,2020-01-29 14:48:43.000,visit
550013,2020-01-29 19:14:17.000,visit
719967,2020-01-29 22:52:32.000,registration
950427,2020-01-30 03:20:21.000,visit
898039,2020-01-30 06:36:59.000,visit
311479,2020-01-30 11:30:37.000,login
593922,2020-01-30 14:29:06.000,visit
522354,2020-01-30 15:01:11.000,visit
269083,2020-01-30 15:35:13.000,visit
368264,2020-01-30 18:02:51.000,visit
220214,2020-01-30 20:14:07.000,visit
261411,2020-01-30 21:22:18.000,visit
168341,2020-01-30 21:22:21.000,visit
593922,2020-01-30 22:56:37.000,registration
534628,2020-01-31 02:37:19.000,visit
906165,2020-01-31 05:40:19.000,visit
311479,2020-01-31 07:17:43.000,visit
994521,2020-01-31 08:24:58.000,visit
550013,2020-01-31 18:41:16.000,visit
813842,2020-01-31 20:00:50.000,visit
697065,2020-01-31 23:05:26.000,visit
522354,2020-01-31 23:55:39.000,visit
470033,2020-02-01 00:12:35.000,visit
550013,2020-02-01 00:15:05.000,registration
532109,2020-02-01 01:18:51.000,visit
707729,2020-02-01 03:05:28.000,registration
260135,2020-02-01 07:14:38.000,login
522354,2020-02-01 13:13:10.000,login
311479,2020-02-01 22:54:04.000,visit
470033,2020-02-01 23:29:33.000,visit
522354,2020-02-02 00:59:53.000,visit
950427,2020-02-02 01:12:45.000,visit
676238,2020-02-02 02:22:35.000,visit
470033,2020-02-02 06:20:15.000,visit
120276,2020-02-02 07:21:10.000,visit
168341,2020-02-02 13:20:03.000,login
697065,2020-02-02 16:12:58.000,visit
368264,2020-02-02 16:46:57.000,visit
707729,2020-02-02 17:06:33.000,visit
906165,2020-02-02 23:20:50.000,visit
368264,2020-02-02 23:26:53.000,registration
697065,2020-02-02 23:52:29.000,visit
719967,2020-02-03 00:41:47.000,visit
994521,2020-02-03 01:11:55.000,visit
609889,2020-02-03 03:59:39.000,visit
898039,2020-02-03 06:25:27.000,visit
627785,2020-02-03 06:38:12.000,visit
898039,2020-02-03 06:55:53.000,registration
532109,2020-02-03 09:08:16.000,login
269083,2020-02-03 13:07:03.000,login
368264,2020-02-03 14:10:09.000,visit
168341,2020-02-03 14:17:05.000,visit
593922,2020-02-03 20:11:28.000,login
719967,2020-02-03 21:10:24.000,login
894877,2020-02-03 22:39:07.000,login
311479,2020-02-03 23:00:22.000,visit
933922,2020-02-04 04:37:23.000,visit
894877,2020-02-04 05:33:14.000,login
260135,2020-02-04 07:06:18.000,visit
324466,2020-02-04 08:45:53.000,visit
627785,2020-02-04 09:00:30.000,visit
183001,2020-02-04 11:06:56.000,visit
950427,2020-02-04 11:16:23.000,login
906165,2020-02-04 12:19:26.000,visit
428261,2020-02-04 15:09:40.000,visit
676238,2020-02-04 15:38:01.000,visit
898039,2020-02-04 15:56:22.000,login
532109,2020-02-04 17:46:27.000,visit
593922,2020-02-04 22:46:13.000,visit
368264,2020-02-05 03:38:10.000,visit
906165,2020-02-05 04:58:05.000,login
522354,2020-02-05 05:22:59.000,login
368264,2020-02-05 07:10:43.000,visit
260135,2020-02-05 07:44:22.000,login
707729,2020-02-05 09:30:36.000,login
898039,2020-02-05 09:54:12.000,visit
260135,2020-02-05 10:12:12.000,login
950427,2020-02-05 11:48:46.000,visit
368264,2020-02-05 12:35:55.000,login
269083,2020-02-05 12:44:20.000,visit
260135,2020-02-05 13:41:31.000,visit
593922,2020-02-05 13:43:36.000,login
719967,2020-02-05 16:25:49.000,visit
707729,2020-02-05 16:47:47.000,visit
261411,2020-02-05 20:56:13.000,visit
522354,2020-02-05 23:15:19.000,visit
950427,2020-02-05 23:20:43.000,login
534628,2020-02-06 00:09:32.000,visit
522354,2020-02-06 00:37:47.000,login
428261,2020-02-06 04:10:53.000,registration
813842,2020-02-06 04:15:54.000,visit
898039,2020-02-06 05:35:53.000,visit
470033,2020-02-06 08:27:43.000,visit
593922,2020-02-06 09:29:18.000,login
534628,2020-02-06 09:53:59.000,visit
428261,2020-02-06 12:31:01.000,visit
906165,2020-02-06 15:01:51.000,login
550013,2020-02-06 15:02:53.000,login
470033,2020-02-07 01:45:56.000,visit
980584,2020-02-07 02:32:27.000,visit
550013,2020-02-07 02:42:55.000,visit
311479,2020-02-07 08:27:17.000,visit
719967,2020-02-07 08:42:03.000,visit
384809,2020-02-07 10:03:44.000,visit
532109,2020-02-07 14:17:14.000,login
222807,2020-02-07 15:36:04.000,visit
906165,2020-02-07 16:56:45.000,login
752819,2020-02-07 17:08:12.000,visit
676238,2020-02-07 18:22:27.000,visit
222807,2020-02-07 18:42:37.000,registration
532109,2020-02-07 20:22:29.000,visit
522354,2020-02-08 03:10:58.000,visit
752819,2020-02-08 06:20:32.000,visit
933922,2020-02-08 06:29:14.000,visit
697065,2020-02-08 08:38:52.000,visit
120276,2020-02-08 10:04:31.000,visit
269083,2020-02-08 14:06:07.000,login
719967,2020-02-08 19:11:39.000,login
593922,2020-02-08 20:46:15.000,visit
593922,2020-02-08 22:00:26.000,login
950427,2020-02-09 01:06:47.000,visit
906165,2020-02-09 02:14:37.000,login
994521,2020-02-09 03:32:43.000,visit
260135,2020-02-09 07:40:31.000,login
532109,2020-02-09 08:21:04.000,visit
168341,2020-02-09 10:35:06.000,visit
382596,2020-02-09 14:34:01.000,visit
898039,2020-02-09 15:04:48.000,login
120276,2020-02-09 16:26:59.000,visit
985971,2020-02-09 21:02:55.000,visit
470033,2020-02-09 21:31:32.000,visit
218833,2020-02-10 00:03:17.000,visit
609889,2020-02-10 00:18:24.000,visit
311479,2020-02-10 00:28:15.000,visit
324466,2020-02-10 02:02:13.000,visit
368264,2020-02-10 02:56:51.000,login
593922,2020-02-10 04:10:51.000,login
994521,2020-02-10 05:51:50.000,visit
898039,2020-02-10 06:23:22.000,visit
627785,2020-02-10 07:33:41.000,visit
950427,2020-02-10 07:57:45.000,login
522354,2020-02-10 09:10:32.000,visit
707729,2020-02-10 13:21:38.000,visit
428261,2020-02-10 14:25:57.000,visit
260135,2020-02-10 17:06:49.000,visit
719967,2020-02-10 20:49:21.000,visit
532109,2020-02-10 22:31:08.000,visit
384809,2020-02-10 22:53:00.000,visit
368264,2020-02-10 23:17:10.000,visit
719967,2020-02-10 23:24:31.000,login
183001,2020-02-11 01:46:07.000,visit
707729,2020-02-11 02:23:52.000,login
532109,2020-02-11 03:59:41.000,visit
906165,2020-02-11 04:59:59.000,visit
813842,2020-02-11 07:12:07.000,visit
522354,2020-02-11 09:25:05.000,login
366589,2020-02-11 09:31:21.000,visit
593922,2020-02-11 09:40:59.000,visit
933922,2020-02-11 13:09:52.000,visit
269083,2020-02-11 14:42:17.000,visit
384809,2020-02-11 15:25:13.000,visit
697065,2020-02-11 16:15:03.000,visit
707729,2020-02-11 20:23:17.000,visit
532109,2020-02-11 21:38:11.000,login
898039,2020-02-11 21:56:05.000,login
428261,2020-02-12 03:48:12.000,login
522354,2020-02-12 06:20:55.000,visit
183001,2020-02-12 06:42:54.000,visit
609889,2020-02-12 07:39:59.000,visit
427115,2020-02-12 10:40:39.000,visit
222807,2020-02-12 10:53:27.000,login
550013,2020-02-12 16:22:42.000,visit
610577,2020-02-12 17:04:54.000,visit
183001,2020-02-12 17:06:46.000,visit
950427,2020-02-12 17:22:05.000,login
534628,2020-02-12 18:53:27.000,visit
950427,2020-02-12 22:37:06.000,visit
368264,2020-02-12 22:50:41.000,login
653600,2020-02-13 00:13:02.000,visit
933922,2020-02-13 02:17:33.000,visit
470033,2020-02-13 02:49:57.000,visit
382596,2020-02-13 03:13:33.000,registration
697065,2020-02-13 04:53:20.000,visit
368264,2020-02-13 04:55:44.000,visit
168341,2020-02-13 05:01:40.000,visit
384809,2020-02-13 05:35:39.000,registration
719967,2020-02-13 06:15:19.000,visit
428261,2020-02-13 08:12:30.000,login
428261,2020-02-13 08:13:10.000,visit
994521,2020-02-13 09:30:32.000,visit
269083,2020-02-13 10:54:38.000,visit
609889,2020-02-13 13:46:28.000,visit
980584,2020-02-13 15:19:22.000,visit
311479,2020-02-13 16:50:46.000,visit
627785,2020-02-13 21:19:54.000,visit
183001,2020-02-13 21:53:30.000,visit
985971,2020-02-13 22:43:35.000,registration
222807,2020-02-14 04:43:43.000,visit
813842,2020-02-14 11:53:43.000,visit
269083,2020-02-14 16:43:40.000,login
676238,2020-02-14 16:49:09.000,visit
550013,2020-02-14 17:22:18.000,visit
933922,2020-02-14 18:57:52.000,visit
985971,2020-02-14 19:48:31.000,visit
366589,2020-02-14 20:39:23.000,registration
627785,2020-02-14 22:54:46.000,visit
384809,2020-02-14 23:08:27.000,visit
384809,2020-02-14 23:16:58.000,login
752819,2020-02-15 02:34:24.000,visit
183001,2020-02-15 03:59:13.000,visit
324466,2020-02-15 05:19:23.000,visit
120276,2020-02-15 06:57:07.000,visit
906165,2020-02-15 08:42:40.000,login
427115,2020-02-15 12:54:17.000,visit
906165,2020-02-15 17:55:04.000,visit
366589,2020-02-15 18:35:58.000,visit
260135,2020-02-15 19:18:22.000,login
707729,2020-02-15 21:19:18.000,login
906165,2020-02-16 00:17:58.000,visit
627785,2020-02-16 00:19:40.000,visit
522354,2020-02-16 01:16:42.000,login
218833,2020-02-16 02:35:48.000,visit
994521,2020-02-16 05:02:53.000,visit
719967,2020-02-16 07:07:05.000,login
787474,2020-02-16 07:58:53.000,visit
222807,2020-02-16 08:17:00.000,login
752819,2020-02-16 11:02:38.000,visit
382596,2020-02-16 11:17:58.000,visit
324466,2020-02-16 14:24:37.000,visit
593922,2020-02-16 14:24:59.000,login
384809,2020-02-16 20:10:08.000,visit
653600,2020-02-16 22:21:57.000,visit
772215,2020-02-16 23:10:52.000,visit
813842,2020-02-16 23:53:41.000,visit
593922,2020-02-17 03:30:09.000,visit
405252,2020-02-17 08:38:12.000,visit
366589,2020-02-17 10:14:41.000,login
382596,2020-02-17 10:21:03.000,login
707729,2020-02-17 13:42:52.000,visit
534628,2020-02-17 13:57:01.000,visit
772215,2020-02-17 14:34:32.000,visit
906165,2020-02-17 15:38:48.000,visit
950427,2020-02-17 17:07:22.000,visit
898039,2020-02-17 17:10:52.000,login
532109,2020-02-17 21:15:09.000,visit
933922,2020-02-17 21:22:55.000,visit
222807,2020-02-17 21:38:18.000,visit
522354,2020-02-17 23:17:03.000,visit
610577,2020-02-18 01:38:15.000,registration
110717,2020-02-18 02:40:28.000,visit
168341,2020-02-18 03:52:48.000,visit
752819,2020-02-18 06:23:24.000,visit
627785,2020-02-18 09:51:41.000,visit
653600,2020-02-18 09:57:02.000,N/A
311479,2020-02-18 11:57:42.000,visit
994521,2020-02-18 12:02:25.000,visit
428261,2020-02-18 12:07:50.000,login
697065,2020-02-18 12:52:09.000,visit
110717,2020-02-18 12:53:23.000,visit
609889,2020-02-18 14:57:48.000,visit
610577,2020-02-18 16:59:22.000,visit
772215,2020-02-18 20:32:43.000,visit
168341,2020-02-18 20:49:02.000,visit
532109,2020-02-19 05:03:27.000,visit
470033,2020-02-19 05:51:41.000,visit
994521,2020-02-19 06:24:34.000,visit
653600,2020-02-19 07:51:35.000,registration
384809,2020-02-19 08:03:53.000,login
368264,2020-02-19 11:25:04.000,login
994521,2020-02-19 11:32:37.000,visit
610577,2020-02-19 13:13:57.000,login
368264,2020-02-19 13:37:58.000,visit
269083,2020-02-19 13:50:08.000,login
384809,2020-02-19 15:10:18.000,visit
985971,2020-02-19 17:22:34.000,login
384809,2020-02-19 18:42:44.000,login
269083,2020-02-19 20:15:32.000,visit
933922,2020-02-19 21:02:45.000,visit
222807,2020-02-19 21:45:01.000,login
110717,2020-02-19 22:11:59.000,visit
719967,2020-02-19 23:09:23.000,visit
980584,2020-02-19 23:35:56.000,visit
428261,2020-02-20 02:01:22.000,visit
550013,2020-02-20 05:27:26.000,visit
120276,2020-02-20 06:03:30.000,visit
368264,2020-02-20 09:17:18.000,visit
222807,2020-02-20 09:21:16.000,visit
653600,2020-02-20 10:22:10.000,visit
985971,2020-02-20 14:27:58.000,visit
610577,2020-02-20 17:49:52.000,visit
719967,2020-02-20 18:05:57.000,login
470033,2020-02-20 18:39:10.000,visit
813842,2020-02-20 19:07:59.000,visit
428261,2020-02-20 21:09:42.000,login
707729,2020-02-20 22:50:34.000,login
906165,2020-02-21 02:37:04.000,login
522354,2020-02-21 04:40:56.000,login
427115,2020-02-21 05:00:53.000,visit
653600,2020-02-21 05:01:23.000,visit
676238,2020-02-21 09:12:23.000,visit
183001,2020-02-21 10:47:48.000,visit
906165,2020-02-21 12:09:30.000,visit
311479,2020-02-21 12:46:05.000,visit
813842,2020-02-21 12:48:25.000,visit
723700,2020-02-21 17:39:53.000,visit
168341,2020-02-21 17:46:00.000,visit
470033,2020-02-21 21:37:37.000,visit
260135,2020-02-21 23:30:56.000,login
950427,2020-02-22 05:15:20.000,visit
120276,2020-02-22 06:40:25.000,visit
627785,2020-02-22 08:15:05.000,visit
405252,2020-02-22 09:56:44.000,visit
707729,2020-02-22 10:27:18.000,visit
269083,2020-02-22 14:15:31.000,visit
532109,2020-02-22 15:29:28.000,visit
787474,2020-02-22 17:44:31.000,visit
183001,2020-02-22 20:11:14.000,visit
110717,2020-02-22 23:30:23.000,visit
593922,2020-02-22 23:35:41.000,visit
653600,2020-02-22 23:36:13.000,visit
522354,2020-02-22 23:52:25.000,visit
534628,2020-02-23 02:28:57.000,visit
382596,2020-02-23 03:07:02.000,visit
752819,2020-02-23 04:24:36.000,visit
593922,2020-02-23 07:58:22.000,login
522354,2020-02-23 08:08:37.000,visit
427115,2020-02-23 11:44:40.000,visit
609889,2020-02-23 17:44:24.000,visit
269083,2020-02-23 18:46:08.000,visit
915716,2020-02-23 19:45:19.000,visit
269083,2020-02-23 20:04:28.000,login
653600,2020-02-23 20:09:07.000,login
697065,2020-02-23 20:50:10.000,visit
676238,2020-02-24 02:58:01.000,visit
238540,2020-02-24 03:34:52.000,visit
311479,2020-02-24 07:23:27.000,visit
405252,2020-02-24 08:38:58.000,visit
985971,2020-02-24 12:25:49.000,visit
428261,2020-02-24 15:23:13.000,visit
723700,2020-02-24 22:34:55.000,visit
368264,2020-02-25 00:19:46.000,login
222807,2020-02-25 00:28:19.000,visit
470033,2020-02-25 00:48:11.000,visit
929329,2020-02-25 02:18:34.000,visit
522354,2020-02-25 03:57:03.000,visit
368264,2020-02-25 06:13:52.000,visit
787474,2020-02-25 06:53:02.000,visit
550013,2020-02-25 07:43:10.000,visit
994521,2020-02-25 07:52:02.000,visit
522354,2020-02-25 08:59:55.000,login
772215,2020-02-25 10:26:30.000,visit
222807,2020-02-25 10:45:11.000,login
260135,2020-02-25 10:47:07.000,login
269083,2020-02-25 11:06:21.000,visit
694592,2020-02-25 11:38:38.000,visit
269083,2020-02-25 12:41:01.000,visit
787474,2020-02-25 13:07:25.000,visit
405252,2020-02-25 17:03:54.000,visit
168341,2020-02-25 17:35:40.000,visit
580994,2020-02-25 17:48:20.000,visit
906165,2020-02-25 17:57:15.000,visit
980584,2020-02-25 18:29:55.000,visit
384809,2020-02-25 19:09:44.000,visit
719967,2020-02-25 19:17:36.000,visit
723700,2020-02-25 21:41:26.000,visit
627785,2020-02-26 00:28:47.000,visit
950427,2020-02-26 03:42:04.000,visit
813842,2020-02-26 04:07:41.000,visit
933922,2020-02-26 04:22:16.000,visit
610577,2020-02-26 05:53:55.000,visit
532109,2020-02-26 06:00:01.000,visit
183001,2020-02-26 07:33:37.000,visit
120276,2020-02-26 07:36:42.000,visit
382596,2020-02-26 09:55:00.000,visit
985971,2020-02-26 12:02:45.000,login
120276,2020-02-26 16:22:00.000,visit
384809,2020-02-26 16:32:40.000,login
707729,2020-02-26 16:56:15.000,login
950427,2020-02-26 17:35:46.000,visit
950427,2020-02-26 18:22:04.000,visit
752819,2020-02-27 03:07:05.000,visit
787474,2020-02-27 03:07:40.000,visit
263107,2020-02-27 03:08:44.000,visit
906165,2020-02-27 04:12:08.000,visit
183001,2020-02-27 04:47:29.000,visit
719967,2020-02-27 05:01:25.000,login
384809,2020-02-27 05:41:26.000,visit
929329,2020-02-27 08:44:12.000,registration
428261,2020-02-27 08:52:30.000,login
427115,2020-02-27 09:48:35.000,visit
752819,2020-02-27 10:02:59.000,visit
238540,2020-02-27 10:55:28.000,visit
915716,2020-02-27 11:46:59.000,visit
534628,2020-02-27 12:13:14.000,visit
869459,2020-02-27 14:51:59.000,visit
915716,2020-02-27 15:31:55.000,visit
787474,2020-02-27 15:34:33.000,visit
522354,2020-02-27 16:00:36.000,login
697065,2020-02-27 16:12:57.000,visit
427115,2020-02-27 19:08:53.000,visit
676238,2020-02-27 20:33:56.000,visit
222807,2020-02-27 21:30:28.000,login
550013,2020-02-28 00:24:18.000,visit
985971,2020-02-28 00:29:09.000,visit
470033,2020-02-28 00:35:31.000,visit
609889,2020-02-28 02:51:01.000,visit
110717,2020-02-28 07:16:44.000,visit
532109,2020-02-28 13:29:40.000,visit
933922,2020-02-28 13:59:19.000,visit
593922,2020-02-28 16:47:10.000,visit
929329,2020-02-28 17:09:50.000,visit
550013,2020-02-28 17:31:11.000,visit
368264,2020-02-28 17:32:29.000,visit
238540,2020-02-28 18:18:44.000,visit
929329,2020-02-28 22:08:34.000,visit
653600,2020-02-29 01:01:28.000,login
707729,2020-02-29 01:59:53.000,visit
269083,2020-02-29 02:28:11.000,login
610577,2020-02-29 05:05:37.000,visit
787474,2020-02-29 05:42:02.000,visit
260135,2020-02-29 09:19:19.000,login
985971,2020-02-29 09:44:52.000,login
707729,2020-02-29 14:14:47.000,login
950427,2020-02-29 15:47:41.000,visit
593922,2020-02-29 18:04:47.000,visit
723700,2020-02-29 19:57:24.000,visit
839098,2020-02-29 20:30:26.000,visit
694592,2020-02-29 22:46:39.000,registration
168341,2020-02-29 22:55:11.000,visit
269083,2020-03-01 02:47:57.000,visit
752819,2020-03-01 05:34:07.000,visit
719967,2020-03-01 07:14:59.000,visit
269083,2020-03-01 09:13:48.000,visit
906165,2020-03-01 14:51:05.000,visit
470033,2020-03-01 15:57:18.000,visit
428261,2020-03-01 16:00:12.000,visit
522354,2020-03-01 16:22:32.000,visit
676238,2020-03-01 17:06:11.000,visit
405252,2020-03-01 17:45:22.000,visit
719967,2020-03-01 17:45:56.000,visit
550013,2020-03-01 17:53:35.000,visit
368264,2020-03-01 19:03:53.000,login
222807,2020-03-01 19:35:33.000,visit
704287,2020-03-01 22:12:59.000,visit
269083,2020-03-01 22:17:57.000,login
183001,2020-03-01 22:58:06.000,visit
694592,2020-03-01 23:16:31.000,visit
219151,2020-03-02 00:21:44.000,visit
384809,2020-03-02 03:09:45.000,login
839098,2020-03-02 03:24:45.000,visit
522354,2020-03-02 05:52:08.000,login
772215,2020-03-02 09:07:09.000,visit
609889,2020-03-02 09:16:28.000,visit
263107,2020-03-02 11:59:43.000,visit
723700,2020-03-02 12:14:46.000,visit
263107,2020-03-02 13:22:10.000,registration
838294,2020-03-02 14:25:32.000,visit
382596,2020-03-02 17:16:29.000,visit
110717,2020-03-02 17:34:34.000,visit
980584,2020-03-02 18:24:57.000,visit
470033,2020-03-02 19:26:42.000,visit
580994,2020-03-02 20:50:44.000,visit
815776,2020-03-02 21:05:56.000,visit
994521,2020-03-02 22:20:44.000,visit
580994,2020-03-02 22:23:38.000,visit
222807,2020-03-02 23:22:49.000,login
627785,2020-03-03 00:24:46.000,visit
120276,2020-03-03 01:32:39.000,visit
534628,2020-03-03 03:01:36.000,visit
950427,2020-03-03 05:27:11.000,visit
427115,2020-03-03 05:39:59.000,visit
522354,2020-03-03 07:36:50.000,visit
772215,2020-03-03 08:17:05.000,visit
368264,2020-03-03 08:59:59.000,visit
820634,2020-03-03 09:07:18.000,visit
609889,2020-03-03 09:55:08.000,visit
719967,2020-03-03 15:09:26.000,login
839098,2020-03-03 15:27:24.000,visit
382596,2020-03-03 20:13:26.000,visit
609965,2020-03-03 21:52:53.000,visit
428261,2020-03-04 01:34:51.000,visit
839098,2020-03-04 01:37:12.000,visit
260135,2020-03-04 03:07:09.000,login
238540,2020-03-04 04:04:22.000,visit
815776,2020-03-04 04:32:44.000,visit
915716,2020-03-04 04:40:38.000,visit
929329,2020-03-04 04:47:29.000,visit
222807,2020-03-04 06:10:56.000,visit
697065,2020-03-04 06:43:36.000,visit
550013,2020-03-04 11:52:08.000,visit
694592,2020-03-04 12:25:01.000,login
842419,2020-03-04 16:05:23.000,visit
263107,2020-03-04 16:55:05.000,login
219151,2020-03-04 17:01:31.000,visit
697065,2020-03-04 17:29:23.000,visit
787474,2020-03-04 17:41:47.000,visit
110717,2020-03-04 17:55:17.000,visit
405252,2020-03-04 22:44:44.000,visit
653600,2020-03-04 23:05:22.000,login
929329,2020-03-05 01:27:49.000,login
772215,2020-03-05 05:24:03.000,visit
869459,2020-03-05 05:50:52.000,visit
915716,2020-03-05 06:37:01.000,visit
168341,2020-03-05 06:55:49.000,visit
707729,2020-03-05 07:54:02.000,visit
550013,2020-03-05 09:21:30.000,visit
926058,2020-03-05 12:19:39.000,visit
820634,2020-03-05 13:34:26.000,visit
707729,2020-03-05 14:01:45.000,login
183001,2020-03-05 15:47:46.000,visit
269083,2020-03-05 16:56:20.000,login
532109,2020-03-05 19:40:08.000,visit
950427,2020-03-05 21:16:47.000,visit
609965,2020-03-05 21:20:33.000,visit
610577,2020-03-06 01:24:02.000,visit
222807,2020-03-06 02:38:17.000,login
609965,2020-03-06 04:14:17.000,visit
697065,2020-03-06 06:29:24.000,visit
522354,2020-03-06 07:34:12.000,visit
470033,2020-03-06 08:10:12.000,visit
384809,2020-03-06 08:53:38.000,login
368264,2020-03-06 10:26:17.000,visit
950427,2020-03-06 10:38:57.000,visit
704287,2020-03-06 12:18:09.000,visit
694592,2020-03-06 12:35:25.000,visit
219151,2020-03-06 18:41:54.000,visit
719967,2020-03-06 18:44:27.000,visit
697065,2020-03-06 20:56:40.000,visit
183001,2020-03-06 21:04:38.000,visit
222807,2020-03-06 21:27:47.000,login
752819,2020-03-06 23:00:09.000,visit
627785,2020-03-07 01:06:59.000,visit
815776,2020-03-07 02:16:38.000,visit
676238,2020-03-07 02:17:49.000,visit
382596,2020-03-07 03:49:09.000,visit
534628,2020-03-07 04:11:02.000,visit
906165,2020-03-07 06:05:10.000,visit
838294,2020-03-07 06:19:19.000,visit
269083,2020-03-07 09:53:40.000,visit
676238,2020-03-07 17:53:58.000,visit
869459,2020-03-07 20:06:43.000,visit
263107,2020-03-07 22:48:53.000,visit
195186,2020-03-07 23:20:04.000,visit
694592,2020-03-08 00:31:44.000,visit
704287,2020-03-08 01:33:46.000,registration
980584,2020-03-08 06:38:13.000,visit
382596,2020-03-08 08:03:25.000,visit
222807,2020-03-08 08:43:01.000,visit
704287,2020-03-08 12:46:42.000,login
222807,2020-03-08 12:52:52.000,visit
558778,2020-03-08 13:04:14.000,visit
676238,2020-03-08 15:51:20.000,visit
694592,2020-03-08 16:12:11.000,visit
183001,2020-03-08 16:13:42.000,visit
994521,2020-03-08 16:59:05.000,visit
120276,2020-03-08 17:01:42.000,visit
980584,2020-03-08 17:20:25.000,visit
534628,2020-03-08 18:09:27.000,visit
697065,2020-03-08 19:23:06.000,visit
470033,2020-03-08 19:39:37.000,visit
609965,2020-03-08 22:50:15.000,visit
558778,2020-03-09 00:39:52.000,visit
549044,2020-03-09 01:06:47.000,visit
719967,2020-03-09 01:47:19.000,visit
580994,2020-03-09 03:04:34.000,visit
405252,2020-03-09 05:24:52.000,visit
723700,2020-03-09 05:33:17.000,visit
707729,2020-03-09 06:58:33.000,visit
772215,2020-03-09 13:32:24.000,visit
120276,2020-03-09 16:27:14.000,visit
382643,2020-03-09 18:16:21.000,visit
609889,2020-03-09 20:31:51.000,visit
532109,2020-03-09 20:39:17.000,visit
120276,2020-03-09 22:29:23.000,visit
926058,2020-03-10 00:01:24.000,registration
183001,2020-03-10 02:31:40.000,visit
704287,2020-03-10 04:32:36.000,visit
405252,2020-03-10 06:06:33.000,visit
815776,2020-03-10 06:14:00.000,visit
580994,2020-03-10 07:08:24.000,visit
627785,2020-03-10 07:28:47.000,visit
195186,2020-03-10 09:26:41.000,visit
694592,2020-03-10 11:50:20.000,login
842419,2020-03-10 14:41:53.000,visit
915716,2020-03-10 15:41:52.000,visit
994521,2020-03-10 16:55:08.000,visit
906165,2020-03-10 17:24:20.000,visit
382643,2020-03-10 18:02:53.000,registration
653600,2020-03-10 19:28:15.000,login
238540,2020-03-10 22:30:42.000,visit
929329,2020-03-11 01:04:45.000,visit
926058,2020-03-11 01:43:53.000,login
168341,2020-03-11 02:21:44.000,visit
110717,2020-03-11 02:36:01.000,visit
405252,2020-03-11 03:19:37.000,visit
772215,2020-03-11 05:16:38.000,visit
787474,2020-03-11 08:35:43.000,visit
610577,2020-03-11 09:55:24.000,visit
980584,2020-03-11 10:33:11.000,visit
694592,2020-03-11 11:17:46.000,login
550013,2020-03-11 14:30:41.000,visit
926058,2020-03-11 14:36:00.000,visit
869459,2020-03-11 16:22:31.000,visit
534628,2020-03-11 16:48:11.000,visit
752819,2020-03-11 19:59:35.000,visit
219151,2020-03-11 22:59:08.000,visit
950427,2020-03-12 00:26:04.000,visit
405252,2020-03-12 01:03:41.000,visit
994521,2020-03-12 02:24:58.000,visit
269083,2020-03-12 03:47:16.000,visit
707729,2020-03-12 03:50:31.000,login
842419,2020-03-12 03:51:38.000,visit
301553,2020-03-12 05:06:10.000,visit
838294,2020-03-12 06:57:28.000,visit
704287,2020-03-12 10:39:45.000,visit
195186,2020-03-12 10:59:35.000,visit
926058,2020-03-12 12:50:40.000,login
222807,2020-03-12 14:33:40.000,login
906165,2020-03-12 15:11:32.000,visit
915716,2020-03-12 15:28:04.000,visit
627785,2020-03-12 17:44:02.000,visit
719967,2020-03-12 17:46:36.000,visit
222807,2020-03-12 19:29:15.000,login
610577,2020-03-12 19:36:23.000,visit
906165,2020-03-12 20:58:00.000,visit
558778,2020-03-12 22:13:47.000,registration
522354,2020-03-12 22:18:36.000,visit
620946,2020-03-13 00:03:36.000,visit
405252,2020-03-13 01:06:59.000,visit
368264,2020-03-13 03:47:37.000,visit
534628,2020-03-13 08:05:43.000,visit
723700,2020-03-13 08:31:18.000,visit
704287,2020-03-13 08:42:04.000,login
470033,2020-03-13 09:06:25.000,visit
183001,2020-03-13 13:16:44.000,visit
263107,2020-03-13 16:19:13.000,visit
