"hitdatetime","action","client_id","payment_amount"
2020-02-19 13:24:39.000,make-payment,610577,2742.18
2020-02-19 17:23:34.000,open-paystation,985971,0.00
2020-02-19 17:27:48.000,choose-method,985971,0.00
2020-02-19 17:30:07.000,accept-method,985971,0.00
2020-02-19 17:34:42.000,make-payment,985971,1244.76
2020-02-19 18:44:44.000,open-paystation,384809,0.00
2020-02-19 18:47:20.000,choose-method,384809,0.00
2020-02-19 18:48:37.000,accept-method,384809,0.00
2020-02-19 18:50:19.000,reject-payment,384809,1560.95
2020-02-20 22:52:34.000,open-paystation,707729,0.00
2020-02-20 22:57:11.000,choose-method,707729,0.00
2020-02-20 22:59:24.000,accept-method,707729,0.00
2020-02-20 23:02:28.000,reject-payment,707729,790.90
2020-02-25 00:21:46.000,open-paystation,368264,0.00
2020-02-25 00:26:27.000,choose-method,368264,0.00
2020-02-25 00:27:28.000,accept-method,368264,0.00
2020-02-25 00:29:47.000,make-payment,368264,2560.73
2020-02-27 05:02:25.000,open-paystation,719967,0.00
2020-02-27 05:06:10.000,choose-method,719967,0.00
2020-02-27 05:07:13.000,accept-method,719967,0.00
2020-02-27 05:08:50.000,make-payment,719967,161.18
2020-02-29 01:04:28.000,open-paystation,653600,0.00
2020-02-29 01:09:18.000,choose-method,653600,0.00
2020-02-29 01:11:13.000,accept-method,653600,0.00
2020-02-29 01:13:32.000,make-payment,653600,1174.58
2020-02-29 09:22:19.000,open-paystation,260135,0.00
2020-02-29 09:26:06.000,choose-method,260135,0.00
2020-02-29 09:28:07.000,accept-method,260135,0.00
2020-02-29 09:29:44.000,make-payment,260135,2350.77
2020-03-03 15:12:26.000,open-paystation,719967,0.00
2020-03-03 15:14:41.000,choose-method,719967,0.00
2020-03-03 15:15:50.000,accept-method,719967,0.00
2020-03-03 15:17:34.000,make-payment,719967,145.75
2020-03-04 03:08:09.000,open-paystation,260135,0.00
2020-03-04 03:10:26.000,choose-method,260135,0.00
2020-03-04 03:12:03.000,accept-method,260135,0.00
2020-03-04 03:15:45.000,make-payment,260135,190.07
2020-03-04 12:26:01.000,open-paystation,694592,0.00
2020-03-04 12:28:28.000,choose-method,694592,0.00
2020-03-04 12:30:24.000,accept-method,694592,0.00
2020-03-04 12:35:20.000,reject-payment,694592,1907.78
2020-03-04 16:58:05.000,open-paystation,263107,0.00
2020-03-04 17:00:28.000,choose-method,263107,0.00
2020-03-04 17:01:41.000,accept-method,263107,0.00
2020-03-04 17:06:18.000,reject-payment,263107,1072.91
2020-03-04 23:06:22.000,open-paystation,653600,0.00
2020-03-04 23:08:36.000,choose-method,653600,0.00
2020-03-04 23:10:12.000,accept-method,653600,0.00
2020-03-04 23:14:00.000,reject-payment,653600,2942.53
2020-03-05 01:28:49.000,open-paystation,929329,0.00
2020-03-05 01:32:42.000,choose-method,929329,0.00
2020-03-05 01:35:32.000,accept-method,929329,0.00
2020-03-05 01:40:17.000,make-payment,929329,1839.25
2020-03-05 14:04:45.000,open-paystation,707729,0.00
2020-03-05 14:08:31.000,choose-method,707729,0.00
2020-03-05 14:10:27.000,accept-method,707729,0.00
2020-03-05 14:14:04.000,make-payment,707729,2639.62
2020-03-06 21:28:47.000,open-paystation,222807,0.00
2020-03-06 21:31:18.000,choose-method,222807,0.00
2020-03-06 21:33:29.000,accept-method,222807,0.00
2020-03-06 21:35:20.000,make-payment,222807,2703.61
2020-03-11 11:18:46.000,open-paystation,694592,0.00
2020-03-11 11:23:28.000,choose-method,694592,0.00
2020-03-11 11:26:13.000,accept-method,694592,0.00
2020-03-11 11:30:36.000,make-payment,694592,142.13
2020-03-12 03:51:31.000,open-paystation,707729,0.00
2020-03-12 03:54:28.000,choose-method,707729,0.00
2020-03-12 03:56:09.000,accept-method,707729,0.00
2020-03-12 04:00:21.000,reject-payment,707729,1204.45
2020-03-12 19:32:15.000,open-paystation,222807,0.00
2020-03-12 19:36:23.000,choose-method,222807,0.00
2020-03-12 19:38:52.000,accept-method,222807,0.00
2020-03-12 19:40:18.000,reject-payment,222807,1912.44
2020-03-15 04:35:35.000,open-paystation,653600,0.00
2020-03-15 04:39:20.000,choose-method,653600,0.00
2020-03-15 04:42:17.000,accept-method,653600,0.00
2020-03-15 04:44:03.000,make-payment,653600,812.87
2020-03-15 15:40:14.000,open-paystation,382643,0.00
2020-03-15 15:44:05.000,choose-method,382643,0.00
2020-03-15 15:46:32.000,accept-method,382643,0.00
2020-03-15 15:49:07.000,make-payment,382643,1091.44
2020-03-17 11:49:07.000,open-paystation,707729,0.00
2020-03-17 11:52:17.000,choose-method,707729,0.00
2020-03-17 11:54:31.000,accept-method,707729,0.00
2020-03-17 11:56:26.000,make-payment,707729,1059.17
2020-03-17 17:20:44.000,open-paystation,558778,0.00
2020-03-17 17:25:15.000,choose-method,558778,0.00
2020-03-17 17:27:45.000,accept-method,558778,0.00
2020-03-17 17:32:40.000,reject-payment,558778,2364.14
2020-03-17 22:20:12.000,open-paystation,653600,0.00
2020-03-17 22:24:28.000,choose-method,653600,0.00
2020-03-17 22:27:24.000,accept-method,653600,0.00
2020-03-17 22:31:13.000,make-payment,653600,1957.43
2020-03-18 01:49:08.000,open-paystation,707729,0.00
2020-03-18 01:52:18.000,choose-method,707729,0.00
2020-03-18 01:55:05.000,accept-method,707729,0.00
2020-03-18 01:58:35.000,make-payment,707729,362.85
2020-03-20 00:44:59.000,open-paystation,704287,0.00
2020-03-20 00:49:26.000,choose-method,704287,0.00
2020-03-20 00:51:46.000,accept-method,704287,0.00
2020-03-20 00:54:15.000,make-payment,704287,1389.81
2020-03-24 05:20:35.000,open-paystation,704287,0.00
2020-03-24 05:23:15.000,choose-method,704287,0.00
2020-03-24 05:26:13.000,accept-method,704287,0.00
2020-03-24 05:28:26.000,reject-payment,704287,2805.46
2020-03-24 12:14:46.000,open-paystation,558778,0.00
2020-03-24 12:18:51.000,choose-method,558778,0.00
2020-03-24 12:19:55.000,accept-method,558778,0.00
2020-03-24 12:24:16.000,reject-payment,558778,2795.11
2020-03-30 21:06:05.000,open-paystation,101838,0.00
2020-03-30 21:10:56.000,choose-method,101838,0.00
2020-03-30 21:12:05.000,accept-method,101838,0.00
2020-03-30 21:16:22.000,reject-payment,101838,2361.66
2020-03-31 05:03:08.000,open-paystation,558778,0.00
2020-03-31 05:07:24.000,choose-method,558778,0.00
2020-03-31 05:10:20.000,accept-method,558778,0.00
2020-03-31 05:13:53.000,reject-payment,558778,2392.61
2020-04-01 01:14:47.000,open-paystation,123878,0.00
2020-04-01 01:18:55.000,choose-method,123878,0.00
2020-04-01 01:20:42.000,accept-method,123878,0.00
2020-04-01 01:22:30.000,reject-payment,123878,1025.64
2020-04-01 20:14:38.000,open-paystation,558778,0.00
2020-04-01 20:18:42.000,choose-method,558778,0.00
2020-04-01 20:20:26.000,accept-method,558778,0.00
2020-04-01 20:25:18.000,make-payment,558778,1776.20
2020-04-04 20:17:11.000,open-paystation,614024,0.00
2020-04-04 20:20:25.000,choose-method,614024,0.00
2020-04-04 20:23:07.000,accept-method,614024,0.00
2020-04-04 20:27:23.000,reject-payment,614024,2238.48
2020-04-13 02:26:04.000,open-paystation,558778,0.00
2020-04-13 02:30:52.000,choose-method,558778,0.00
2020-04-13 02:33:28.000,accept-method,558778,0.00
2020-04-13 02:36:33.000,make-payment,558778,305.66
2020-04-16 17:11:34.000,open-paystation,255008,0.00
2020-04-16 17:14:39.000,choose-method,255008,0.00
2020-04-16 17:16:47.000,accept-method,255008,0.00
2020-04-16 17:19:53.000,make-payment,255008,1120.26
2020-04-18 07:29:33.000,open-paystation,255008,0.00
2020-04-18 07:34:02.000,choose-method,255008,0.00
2020-04-18 07:36:47.000,accept-method,255008,0.00
2020-04-18 07:40:31.000,reject-payment,255008,2425.72
2020-04-19 22:21:06.000,open-paystation,125200,0.00
2020-04-19 22:23:21.000,choose-method,125200,0.00
2020-04-19 22:25:24.000,accept-method,125200,0.00
2020-04-19 22:27:51.000,make-payment,125200,544.79
2020-04-19 23:47:00.000,open-paystation,558778,0.00
2020-04-19 23:50:24.000,choose-method,558778,0.00
2020-04-19 23:52:59.000,accept-method,558778,0.00
2020-04-19 23:54:12.000,make-payment,558778,2831.66
2020-04-21 05:12:53.000,open-paystation,399420,0.00
2020-04-21 05:16:37.000,choose-method,399420,0.00
2020-04-21 05:18:52.000,accept-method,399420,0.00
2020-04-21 05:21:00.000,make-payment,399420,1778.42
2020-04-21 19:13:45.000,open-paystation,117785,0.00
2020-04-21 19:18:33.000,choose-method,117785,0.00
2020-04-21 19:20:28.000,accept-method,117785,0.00
2020-04-21 19:22:52.000,make-payment,117785,1801.60
2020-04-22 03:11:06.000,open-paystation,558778,0.00
2020-04-22 03:13:16.000,choose-method,558778,0.00
2020-04-22 03:15:55.000,accept-method,558778,0.00
2020-04-22 03:20:46.000,make-payment,558778,2200.67
2020-04-22 03:48:16.000,open-paystation,233508,0.00
2020-04-22 03:50:34.000,choose-method,233508,0.00
2020-04-22 03:52:25.000,accept-method,233508,0.00
2020-04-22 03:55:38.000,make-payment,233508,1753.89
2020-04-22 20:40:41.000,open-paystation,196352,0.00
2020-04-22 20:43:13.000,choose-method,196352,0.00
2020-04-22 20:44:47.000,accept-method,196352,0.00
2020-04-22 20:47:45.000,make-payment,196352,2061.00
2020-04-23 05:07:22.000,open-paystation,125200,0.00
2020-04-23 05:11:34.000,choose-method,125200,0.00
2020-04-23 05:13:49.000,accept-method,125200,0.00
2020-04-23 05:16:57.000,reject-payment,125200,2170.49
2020-04-24 17:15:45.000,open-paystation,260062,0.00
2020-04-24 17:20:40.000,choose-method,260062,0.00
2020-04-24 17:22:54.000,accept-method,260062,0.00
2020-04-24 17:25:57.000,reject-payment,260062,2977.56
2020-04-29 12:32:28.000,open-paystation,875234,0.00
2020-04-29 12:36:26.000,choose-method,875234,0.00
2020-04-29 12:37:41.000,accept-method,875234,0.00
2020-04-29 12:39:31.000,make-payment,875234,2532.91
2020-04-30 09:30:03.000,open-paystation,255008,0.00
2020-04-30 09:35:01.000,choose-method,255008,0.00
2020-04-30 09:37:28.000,accept-method,255008,0.00
2020-04-30 09:42:18.000,make-payment,255008,248.27
2020-04-30 14:01:24.000,open-paystation,196352,0.00
2020-04-30 14:04:35.000,choose-method,196352,0.00
2020-04-30 14:07:08.000,accept-method,196352,0.00
2020-04-30 14:10:32.000,make-payment,196352,2213.57
2020-05-04 01:20:16.000,open-paystation,255008,0.00
2020-05-04 01:24:06.000,choose-method,255008,0.00
2020-05-04 01:25:40.000,accept-method,255008,0.00
2020-05-04 01:27:15.000,make-payment,255008,2303.49
2020-05-04 08:54:04.000,open-paystation,768428,0.00
2020-05-04 08:57:28.000,choose-method,768428,0.00
2020-05-04 08:58:37.000,accept-method,768428,0.00
2020-05-04 09:02:53.000,make-payment,768428,1398.80
2020-05-06 12:13:54.000,open-paystation,125200,0.00
2020-05-06 12:18:43.000,choose-method,125200,0.00
2020-05-06 12:20:53.000,accept-method,125200,0.00
2020-05-06 12:23:31.000,make-payment,125200,2999.18
2020-05-07 17:15:04.000,open-paystation,117785,0.00
2020-05-07 17:17:44.000,choose-method,117785,0.00
2020-05-07 17:20:13.000,accept-method,117785,0.00
2020-05-07 17:23:45.000,make-payment,117785,1538.64
2020-05-08 01:45:33.000,open-paystation,125200,0.00
2020-05-08 01:50:14.000,choose-method,125200,0.00
2020-05-08 01:51:59.000,accept-method,125200,0.00
2020-05-08 01:55:36.000,make-payment,125200,1041.31
2020-05-14 09:44:10.000,open-paystation,764352,0.00
2020-05-14 09:47:56.000,choose-method,764352,0.00
2020-05-14 09:49:59.000,accept-method,764352,0.00
2020-05-14 09:54:19.000,make-payment,764352,141.88
2020-05-16 12:05:21.000,open-paystation,511647,0.00
2020-05-16 12:07:27.000,choose-method,511647,0.00
2020-05-16 12:08:33.000,accept-method,511647,0.00
2020-05-16 12:11:36.000,reject-payment,511647,2946.86
2020-05-17 05:16:09.000,open-paystation,893806,0.00
2020-05-17 05:19:32.000,choose-method,893806,0.00
2020-05-17 05:21:48.000,accept-method,893806,0.00
2020-05-17 05:23:42.000,make-payment,893806,2918.24
2020-05-18 22:10:45.000,open-paystation,374356,0.00
2020-05-18 22:13:55.000,choose-method,374356,0.00
2020-05-18 22:15:54.000,accept-method,374356,0.00
2020-05-18 22:20:37.000,make-payment,374356,784.48
2020-05-19 14:01:57.000,open-paystation,649690,0.00
2020-05-19 14:04:59.000,choose-method,649690,0.00
2020-05-19 14:07:32.000,accept-method,649690,0.00
2020-05-19 14:09:28.000,make-payment,649690,236.35
2020-05-19 22:13:23.000,open-paystation,893806,0.00
2020-05-19 22:15:41.000,choose-method,893806,0.00
2020-05-19 22:17:23.000,accept-method,893806,0.00
2020-05-19 22:20:43.000,make-payment,893806,1336.10
2020-05-21 22:28:17.000,open-paystation,221050,0.00
2020-05-21 22:31:23.000,choose-method,221050,0.00
2020-05-21 22:33:28.000,accept-method,221050,0.00
2020-05-21 22:35:32.000,make-payment,221050,2811.59
2020-05-22 16:20:35.000,open-paystation,221050,0.00
2020-05-22 16:25:13.000,choose-method,221050,0.00
2020-05-22 16:27:24.000,accept-method,221050,0.00
2020-05-22 16:29:28.000,make-payment,221050,2652.24
2020-05-23 00:16:51.000,open-paystation,129298,0.00
2020-05-23 00:20:31.000,choose-method,129298,0.00
2020-05-23 00:22:46.000,accept-method,129298,0.00
2020-05-23 00:26:36.000,reject-payment,129298,1456.19
2020-05-23 03:52:24.000,open-paystation,764352,0.00
2020-05-23 03:54:40.000,choose-method,764352,0.00
2020-05-23 03:57:17.000,accept-method,764352,0.00
2020-05-23 03:58:48.000,make-payment,764352,2273.06
2020-05-24 03:54:20.000,open-paystation,511647,0.00
2020-05-24 03:58:53.000,choose-method,511647,0.00
2020-05-24 04:01:38.000,accept-method,511647,0.00
2020-05-24 04:03:49.000,reject-payment,511647,2180.31
2020-05-25 05:27:02.000,open-paystation,632642,0.00
2020-05-25 05:30:20.000,choose-method,632642,0.00
2020-05-25 05:32:30.000,accept-method,632642,0.00
2020-05-25 05:36:49.000,reject-payment,632642,2492.59
2020-05-25 15:40:12.000,open-paystation,424388,0.00
2020-05-25 15:44:21.000,choose-method,424388,0.00
2020-05-25 15:45:39.000,accept-method,424388,0.00
2020-05-25 15:47:20.000,make-payment,424388,263.53
2020-05-26 06:33:33.000,open-paystation,764352,0.00
2020-05-26 06:36:06.000,choose-method,764352,0.00
2020-05-26 06:37:43.000,accept-method,764352,0.00
2020-05-26 06:39:25.000,make-payment,764352,114.82
2020-05-27 20:29:25.000,open-paystation,319407,0.00
2020-05-27 20:33:57.000,choose-method,319407,0.00
2020-05-27 20:36:49.000,accept-method,319407,0.00
2020-05-27 20:40:15.000,make-payment,319407,1698.69
2020-05-28 09:09:30.000,open-paystation,427407,0.00
2020-05-28 09:12:41.000,choose-method,427407,0.00
2020-05-28 09:15:33.000,accept-method,427407,0.00
2020-05-28 09:17:01.000,make-payment,427407,1374.73
2020-05-30 03:54:48.000,open-paystation,511647,0.00
2020-05-30 03:59:15.000,choose-method,511647,0.00
2020-05-30 04:02:03.000,accept-method,511647,0.00
2020-05-30 04:04:07.000,make-payment,511647,2685.33
2020-05-30 17:26:47.000,open-paystation,424388,0.00
2020-05-30 17:29:05.000,choose-method,424388,0.00
2020-05-30 17:31:42.000,accept-method,424388,0.00
2020-05-30 17:36:03.000,make-payment,424388,760.13
2020-05-30 21:28:08.000,open-paystation,199942,0.00
2020-05-30 21:30:21.000,choose-method,199942,0.00
2020-05-30 21:31:50.000,accept-method,199942,0.00
2020-05-30 21:36:22.000,make-payment,199942,1863.23
2020-06-01 16:44:04.000,open-paystation,581436,0.00
2020-06-01 16:48:35.000,choose-method,581436,0.00
2020-06-01 16:50:06.000,accept-method,581436,0.00
2020-06-01 16:52:24.000,make-payment,581436,1048.30
2020-06-01 19:05:45.000,open-paystation,132547,0.00
2020-06-01 19:08:50.000,choose-method,132547,0.00
2020-06-01 19:11:46.000,accept-method,132547,0.00
2020-06-01 19:14:02.000,reject-payment,132547,676.96
2020-06-04 17:07:10.000,open-paystation,764352,0.00
2020-06-04 17:11:58.000,choose-method,764352,0.00
2020-06-04 17:13:26.000,accept-method,764352,0.00
2020-06-04 17:17:38.000,reject-payment,764352,2458.55
2020-06-05 10:26:27.000,open-paystation,155633,0.00
2020-06-05 10:31:24.000,choose-method,155633,0.00
2020-06-05 10:32:30.000,accept-method,155633,0.00
2020-06-05 10:34:27.000,make-payment,155633,1317.40
2020-06-05 20:20:42.000,open-paystation,871406,0.00
2020-06-05 20:24:55.000,choose-method,871406,0.00
2020-06-05 20:27:03.000,accept-method,871406,0.00
2020-06-05 20:30:45.000,make-payment,871406,2522.47
2020-06-05 23:28:27.000,open-paystation,764352,0.00
2020-06-05 23:32:23.000,choose-method,764352,0.00
2020-06-05 23:34:50.000,accept-method,764352,0.00
2020-06-05 23:38:49.000,make-payment,764352,1558.11
2020-06-07 10:46:03.000,open-paystation,767717,0.00
2020-06-07 10:50:38.000,choose-method,767717,0.00
2020-06-07 10:52:12.000,accept-method,767717,0.00
2020-06-07 10:54:24.000,make-payment,767717,1023.94
2020-06-07 13:01:19.000,open-paystation,632642,0.00
2020-06-07 13:04:01.000,choose-method,632642,0.00
2020-06-07 13:06:45.000,accept-method,632642,0.00
2020-06-07 13:08:20.000,make-payment,632642,1885.03
2020-06-09 15:49:07.000,open-paystation,632642,0.00
2020-06-09 15:51:10.000,choose-method,632642,0.00
2020-06-09 15:52:35.000,accept-method,632642,0.00
2020-06-09 15:57:20.000,make-payment,632642,1599.41
2020-06-10 02:38:47.000,open-paystation,199942,0.00
2020-06-10 02:41:38.000,choose-method,199942,0.00
2020-06-10 02:43:26.000,accept-method,199942,0.00
2020-06-10 02:45:32.000,make-payment,199942,1189.40
2020-06-10 17:17:22.000,open-paystation,871406,0.00
2020-06-10 17:19:46.000,choose-method,871406,0.00
2020-06-10 17:20:56.000,accept-method,871406,0.00
2020-06-10 17:23:54.000,make-payment,871406,995.36
2020-06-11 08:09:02.000,open-paystation,422213,0.00
2020-06-11 08:11:46.000,choose-method,422213,0.00
2020-06-11 08:14:23.000,accept-method,422213,0.00
2020-06-11 08:19:03.000,make-payment,422213,1184.21
2020-06-12 15:08:22.000,open-paystation,767717,0.00
2020-06-12 15:13:04.000,choose-method,767717,0.00
2020-06-12 15:16:01.000,accept-method,767717,0.00
2020-06-12 15:20:15.000,make-payment,767717,528.98
2020-06-15 19:37:24.000,open-paystation,424209,0.00
2020-06-15 19:41:06.000,choose-method,424209,0.00
2020-06-15 19:43:34.000,accept-method,424209,0.00
2020-06-15 19:48:29.000,make-payment,424209,177.17
2020-06-16 01:57:17.000,open-paystation,940045,0.00
2020-06-16 02:00:04.000,choose-method,940045,0.00
2020-06-16 02:02:48.000,accept-method,940045,0.00
2020-06-16 02:06:30.000,make-payment,940045,2685.57
2020-06-16 02:15:42.000,open-paystation,601136,0.00
2020-06-16 02:20:04.000,choose-method,601136,0.00
2020-06-16 02:22:05.000,accept-method,601136,0.00
2020-06-16 02:26:51.000,reject-payment,601136,420.75
2020-06-16 14:20:37.000,open-paystation,155633,0.00
2020-06-16 14:22:55.000,choose-method,155633,0.00
2020-06-16 14:25:07.000,accept-method,155633,0.00
2020-06-16 14:27:15.000,make-payment,155633,2669.38
2020-06-17 17:31:50.000,open-paystation,424388,0.00
2020-06-17 17:35:21.000,choose-method,424388,0.00
2020-06-17 17:37:57.000,accept-method,424388,0.00
2020-06-17 17:39:09.000,make-payment,424388,1090.52
2020-06-18 00:45:09.000,open-paystation,359953,0.00
2020-06-18 00:49:11.000,choose-method,359953,0.00
2020-06-18 00:51:53.000,accept-method,359953,0.00
2020-06-18 00:55:52.000,make-payment,359953,799.01
2020-06-19 14:22:31.000,open-paystation,424209,0.00
2020-06-19 14:27:10.000,choose-method,424209,0.00
2020-06-19 14:28:20.000,accept-method,424209,0.00
2020-06-19 14:31:50.000,make-payment,424209,1170.74
2020-06-19 23:47:20.000,open-paystation,319407,0.00
2020-06-19 23:49:29.000,choose-method,319407,0.00
2020-06-19 23:52:24.000,accept-method,319407,0.00
2020-06-19 23:54:22.000,reject-payment,319407,2192.37
2020-06-21 04:41:38.000,open-paystation,485368,0.00
2020-06-21 04:46:16.000,choose-method,485368,0.00
2020-06-21 04:48:56.000,accept-method,485368,0.00
2020-06-21 04:50:34.000,make-payment,485368,2349.32
2020-07-03 20:16:05.000,open-paystation,577511,0.00
2020-07-03 20:20:07.000,choose-method,577511,0.00
2020-07-03 20:21:16.000,accept-method,577511,0.00
2020-07-03 20:23:24.000,make-payment,577511,1111.86
2020-07-03 23:12:20.000,open-paystation,485368,0.00
2020-07-03 23:15:02.000,choose-method,485368,0.00
2020-07-03 23:17:56.000,accept-method,485368,0.00
2020-07-03 23:22:04.000,make-payment,485368,480.85
2020-07-04 17:51:51.000,open-paystation,330628,0.00
2020-07-04 17:56:23.000,choose-method,330628,0.00
2020-07-04 17:59:22.000,accept-method,330628,0.00
2020-07-04 18:03:58.000,reject-payment,330628,2039.87
2020-07-05 23:48:11.000,open-paystation,485368,0.00
2020-07-05 23:51:32.000,choose-method,485368,0.00
2020-07-05 23:54:30.000,accept-method,485368,0.00
2020-07-05 23:58:36.000,make-payment,485368,433.22
2020-07-06 08:33:21.000,open-paystation,359953,0.00
2020-07-06 08:35:36.000,choose-method,359953,0.00
2020-07-06 08:37:46.000,accept-method,359953,0.00
2020-07-06 08:40:03.000,reject-payment,359953,1831.07
2020-07-08 15:48:39.000,open-paystation,548379,0.00
2020-07-08 15:52:54.000,choose-method,548379,0.00
2020-07-08 15:55:07.000,accept-method,548379,0.00
2020-07-08 15:59:31.000,reject-payment,548379,2945.02
2020-07-11 00:50:27.000,open-paystation,846159,0.00
2020-07-11 00:53:41.000,choose-method,846159,0.00
2020-07-11 00:55:31.000,accept-method,846159,0.00
2020-07-11 00:57:34.000,make-payment,846159,728.53
2020-07-11 16:48:43.000,open-paystation,846159,0.00
2020-07-11 16:50:49.000,choose-method,846159,0.00
2020-07-11 16:53:14.000,accept-method,846159,0.00
2020-07-11 16:55:18.000,make-payment,846159,1814.05
2020-07-12 15:45:45.000,open-paystation,485368,0.00
2020-07-12 15:48:27.000,choose-method,485368,0.00
2020-07-12 15:51:04.000,accept-method,485368,0.00
2020-07-12 15:54:35.000,make-payment,485368,2057.08
2020-07-12 23:00:07.000,open-paystation,852166,0.00
2020-07-12 23:04:04.000,choose-method,852166,0.00
2020-07-12 23:06:35.000,accept-method,852166,0.00
2020-07-12 23:09:20.000,make-payment,852166,1165.77
2020-07-14 17:42:27.000,open-paystation,548379,0.00
2020-07-14 17:47:24.000,choose-method,548379,0.00
2020-07-14 17:48:29.000,accept-method,548379,0.00
2020-07-14 17:51:05.000,make-payment,548379,366.23
2020-07-15 08:08:47.000,open-paystation,828527,0.00
2020-07-15 08:13:13.000,choose-method,828527,0.00
2020-07-15 08:15:28.000,accept-method,828527,0.00
2020-07-15 08:18:54.000,make-payment,828527,2849.57
2020-07-15 10:08:02.000,open-paystation,855837,0.00
2020-07-15 10:10:51.000,choose-method,855837,0.00
2020-07-15 10:12:01.000,accept-method,855837,0.00
2020-07-15 10:15:41.000,make-payment,855837,1430.26
2020-07-16 11:24:18.000,open-paystation,359953,0.00
2020-07-16 11:29:17.000,choose-method,359953,0.00
2020-07-16 11:30:38.000,accept-method,359953,0.00
2020-07-16 11:34:35.000,reject-payment,359953,2727.16
2020-07-17 04:44:38.000,open-paystation,661332,0.00
2020-07-17 04:49:20.000,choose-method,661332,0.00
2020-07-17 04:50:46.000,accept-method,661332,0.00
2020-07-17 04:52:02.000,make-payment,661332,1432.11
2020-07-18 04:08:48.000,open-paystation,485368,0.00
2020-07-18 04:12:15.000,choose-method,485368,0.00
2020-07-18 04:13:30.000,accept-method,485368,0.00
2020-07-18 04:15:33.000,make-payment,485368,1114.42
2020-07-19 01:16:32.000,open-paystation,855837,0.00
2020-07-19 01:21:04.000,choose-method,855837,0.00
2020-07-19 01:22:51.000,accept-method,855837,0.00
2020-07-19 01:24:40.000,make-payment,855837,2678.14
2020-07-19 05:37:31.000,open-paystation,661332,0.00
2020-07-19 05:39:42.000,choose-method,661332,0.00
2020-07-19 05:41:00.000,accept-method,661332,0.00
2020-07-19 05:42:25.000,make-payment,661332,2327.75
2020-07-19 08:16:03.000,open-paystation,359953,0.00
2020-07-19 08:18:27.000,choose-method,359953,0.00
2020-07-19 08:21:10.000,accept-method,359953,0.00
2020-07-19 08:22:33.000,make-payment,359953,2287.15
2020-07-19 21:39:36.000,open-paystation,807449,0.00
2020-07-19 21:42:10.000,choose-method,807449,0.00
2020-07-19 21:43:24.000,accept-method,807449,0.00
2020-07-19 21:45:06.000,make-payment,807449,1189.50
2020-07-22 13:19:20.000,open-paystation,807449,0.00
2020-07-22 13:22:50.000,choose-method,807449,0.00
2020-07-22 13:25:07.000,accept-method,807449,0.00
2020-07-22 13:26:10.000,make-payment,807449,2518.67
2020-07-22 22:56:42.000,open-paystation,852166,0.00
2020-07-22 22:59:06.000,choose-method,852166,0.00
2020-07-22 23:01:48.000,accept-method,852166,0.00
2020-07-22 23:04:23.000,make-payment,852166,576.75
2020-07-25 07:02:37.000,open-paystation,741212,0.00
2020-07-25 07:06:24.000,choose-method,741212,0.00
2020-07-25 07:08:01.000,accept-method,741212,0.00
2020-07-25 07:10:53.000,make-payment,741212,2228.62
2020-07-26 08:33:02.000,open-paystation,855837,0.00
2020-07-26 08:35:28.000,choose-method,855837,0.00
2020-07-26 08:38:19.000,accept-method,855837,0.00
2020-07-26 08:42:49.000,make-payment,855837,646.15
2020-07-28 12:53:34.000,open-paystation,821538,0.00
2020-07-28 12:55:56.000,choose-method,821538,0.00
2020-07-28 12:57:17.000,accept-method,821538,0.00
2020-07-28 13:02:06.000,reject-payment,821538,2759.63
2020-07-28 13:58:05.000,open-paystation,189902,0.00
2020-07-28 14:02:42.000,choose-method,189902,0.00
2020-07-28 14:05:39.000,accept-method,189902,0.00
2020-07-28 14:08:50.000,make-payment,189902,559.96
2020-08-01 23:10:53.000,open-paystation,741212,0.00
2020-08-01 23:15:09.000,choose-method,741212,0.00
2020-08-01 23:17:36.000,accept-method,741212,0.00
2020-08-01 23:19:48.000,make-payment,741212,2467.64
2020-08-02 12:20:45.000,open-paystation,821538,0.00
2020-08-02 12:24:23.000,choose-method,821538,0.00
2020-08-02 12:26:44.000,accept-method,821538,0.00
2020-08-02 12:28:03.000,make-payment,821538,710.10
2020-08-03 01:36:21.000,open-paystation,781244,0.00
2020-08-03 01:38:31.000,choose-method,781244,0.00
2020-08-03 01:41:12.000,accept-method,781244,0.00
2020-08-03 01:45:56.000,make-payment,781244,325.78
2020-08-07 23:04:41.000,open-paystation,855837,0.00
2020-08-07 23:09:04.000,choose-method,855837,0.00
2020-08-07 23:11:14.000,accept-method,855837,0.00
2020-08-07 23:16:06.000,make-payment,855837,2358.72
2020-08-08 13:51:46.000,open-paystation,163779,0.00
2020-08-08 13:56:07.000,choose-method,163779,0.00
2020-08-08 13:59:02.000,accept-method,163779,0.00
2020-08-08 14:03:44.000,reject-payment,163779,1595.79
2020-08-10 22:08:56.000,open-paystation,189902,0.00
2020-08-10 22:13:25.000,choose-method,189902,0.00
2020-08-10 22:16:21.000,accept-method,189902,0.00
2020-08-10 22:19:03.000,make-payment,189902,2473.63
2020-08-15 09:20:33.000,open-paystation,163779,0.00
2020-08-15 09:24:11.000,choose-method,163779,0.00
2020-08-15 09:26:24.000,accept-method,163779,0.00
2020-08-15 09:28:32.000,make-payment,163779,2529.31
2020-08-15 20:01:53.000,open-paystation,347184,0.00
2020-08-15 20:06:39.000,choose-method,347184,0.00
2020-08-15 20:09:32.000,accept-method,347184,0.00
