"id","client_id","hitdatetime","action"
6556,723700,2021-02-19 19:57:24.000,visit
6557,723700,2021-02-21 12:14:46.000,visit
6558,723700,2021-02-28 05:33:17.000,visit
6559,723700,2021-03-04 08:31:18.000,visit
6560,723700,2021-03-10 15:02:40.000,visit
6561,723700,2021-03-14 20:31:56.000,visit
6562,723700,2021-03-16 07:45:34.000,visit
6563,723700,2021-03-18 11:00:55.000,visit
6564,723700,2021-03-19 07:53:05.000,visit
6565,723700,2021-03-24 03:33:54.000,visit
6566,723700,2021-03-27 15:25:55.000,visit
6567,723700,2021-03-31 18:49:35.000,visit
6568,723700,2021-04-04 10:39:50.000,visit
6569,723700,2021-04-08 23:18:22.000,visit
6570,723700,2021-04-12 06:05:52.000,visit
6571,875234,2021-04-05 14:03:36.000,visit
6572,875234,2021-04-06 18:24:37.000,visit
6573,875234,2021-04-12 12:46:16.000,visit
6574,875234,2021-04-17 16:07:45.000,visit
6575,875234,2021-04-23 14:50:07.000,visit
6576,875234,2021-04-30 08:03:45.000,visit
6577,875234,2021-05-06 20:22:38.000,visit
6578,875234,2021-05-07 01:19:40.000,visit
6579,875234,2021-05-13 14:36:41.000,visit
6580,875234,2021-05-17 21:51:03.000,visit
6581,875234,2021-04-10 23:45:35.000,registration
6582,875234,2021-04-17 05:14:46.000,login
6583,875234,2021-04-20 12:31:28.000,login
6584,875234,2021-04-21 20:33:21.000,login
6585,446969,2021-12-18 16:09:47.000,visit
6586,446969,2021-12-22 09:40:14.000,visit
6587,446969,2021-12-28 04:28:09.000,visit
6588,446969,2021-12-29 19:40:33.000,visit
6589,446969,2021-12-31 22:26:00.000,visit
6590,446969,2022-01-05 12:06:43.000,visit
6591,446969,2022-01-07 02:42:24.000,visit
6592,446969,2022-01-09 21:45:28.000,visit
6593,446969,2021-12-18 20:28:14.000,registration
6594,446969,2021-12-20 12:01:19.000,login
6595,446969,2021-12-25 00:19:54.000,login
6596,446969,2021-12-31 17:59:34.000,login
6597,446969,2022-01-06 08:17:39.000,login
6598,446969,2022-01-06 16:36:15.000,login
6599,446969,2022-01-07 01:43:21.000,login
6600,446969,2022-01-08 15:42:13.000,login
6601,446969,2021-12-19 13:13:47.000,N/A
6602,472390,2021-04-25 02:12:34.000,visit
6603,472390,2021-04-28 09:53:08.000,visit
6604,472390,2021-05-04 15:46:23.000,visit
6605,472390,2021-05-07 14:10:32.000,visit
6606,472390,2021-05-13 19:04:35.000,visit
6607,472390,2021-05-17 02:30:02.000,visit
6608,472390,2021-05-21 00:50:36.000,visit
6609,472390,2021-05-27 10:30:49.000,visit
6610,472390,2021-05-28 08:18:25.000,visit
6611,472390,2021-06-03 09:01:53.000,visit
6612,472390,2021-06-07 12:20:27.000,visit
6613,472390,2021-06-12 03:58:14.000,visit
6614,472390,2021-06-15 20:12:38.000,visit
6615,472390,2021-06-17 08:11:44.000,visit
6616,472390,2021-06-23 00:21:16.000,visit
6617,472390,2021-06-29 16:34:55.000,visit
6618,472390,2021-07-05 20:41:50.000,visit
6619,472390,2021-07-12 09:41:31.000,visit
6620,472390,2021-07-19 06:34:04.000,visit
6621,472390,2021-07-20 06:01:43.000,visit
6622,472390,2021-07-22 15:55:47.000,visit
6623,472390,2021-07-23 07:08:35.000,visit
6624,472390,2021-07-23 14:36:50.000,visit
6625,472390,2021-07-27 22:48:03.000,visit
6626,472390,2021-07-28 02:06:06.000,visit
6627,472390,2021-07-30 00:19:45.000,visit
6628,472390,2021-08-01 10:25:21.000,visit
6629,472390,2021-08-05 21:55:07.000,visit
6630,988041,2021-03-07 21:04:36.000,visit
6631,988041,2021-03-11 20:30:11.000,visit
6632,988041,2021-03-18 00:38:31.000,visit
6633,988041,2021-03-22 04:10:39.000,visit
6634,988041,2021-03-28 03:10:11.000,visit
6635,988041,2021-04-02 11:32:56.000,visit
6636,988041,2021-04-05 01:50:32.000,visit
6637,988041,2021-04-07 10:05:39.000,visit
6638,988041,2021-04-14 02:29:46.000,visit
6639,988041,2021-04-17 22:15:44.000,visit
6640,988041,2021-04-22 09:30:04.000,visit
6641,988041,2021-04-23 15:16:37.000,visit
6642,988041,2021-04-27 14:38:54.000,visit
6643,988041,2021-04-30 11:51:35.000,visit
6644,988041,2021-05-02 20:42:19.000,visit
6645,988041,2021-05-03 03:22:35.000,visit
6646,988041,2021-05-04 22:57:00.000,visit
6647,988041,2021-05-05 16:46:14.000,visit
6648,988041,2021-05-07 09:49:05.000,visit
6649,988041,2021-05-12 22:05:45.000,visit
6650,988041,2021-05-13 14:12:18.000,visit
6651,988041,2021-05-18 03:20:21.000,visit
6652,988041,2021-05-20 15:09:37.000,visit
6653,988041,2021-05-25 05:24:10.000,visit
6654,988041,2021-05-25 20:59:27.000,visit
6655,988041,2021-05-31 07:26:44.000,visit
6656,958135,2021-11-08 18:03:41.000,visit
6657,958135,2021-11-15 05:04:10.000,visit
6658,958135,2021-11-16 01:37:29.000,visit
6659,958135,2021-11-21 18:40:34.000,visit
6660,958135,2021-11-24 16:46:07.000,visit
6661,958135,2021-11-25 01:20:55.000,visit
6662,958135,2021-11-29 11:22:52.000,visit
6663,958135,2021-12-03 12:28:43.000,visit
6664,958135,2021-12-10 00:03:46.000,visit
6665,958135,2021-12-10 11:42:03.000,visit
6666,958135,2021-12-16 05:45:48.000,visit
6667,958135,2021-12-18 23:18:54.000,visit
6668,958135,2021-12-22 19:53:08.000,visit
6669,958135,2021-12-27 20:04:24.000,visit
6670,958135,2021-12-28 05:58:16.000,visit
6671,958135,2022-01-01 08:28:04.000,visit
6672,958135,2022-01-04 17:12:57.000,visit
6673,958135,2022-01-07 03:00:29.000,visit
6674,958135,2022-01-12 14:30:34.000,visit
6675,958135,2022-01-14 19:20:53.000,visit
6676,958135,2022-01-16 07:32:10.000,visit
6677,958135,2022-01-23 01:41:33.000,visit
6678,958135,2022-01-29 22:02:52.000,visit
6679,958135,2022-02-05 03:52:15.000,visit
6680,958135,2022-02-09 23:21:33.000,visit
6681,958135,2022-02-15 18:59:03.000,visit
6682,958135,2022-02-18 13:02:02.000,visit
6683,958135,2022-02-24 10:47:29.000,visit
6684,958135,2022-03-03 04:24:53.000,visit
6685,958135,2022-03-07 00:37:40.000,visit
6686,958135,2022-03-11 18:11:14.000,visit
6687,286598,2021-03-27 21:35:12.000,visit
6688,286598,2021-04-02 13:10:34.000,visit
6689,286598,2021-04-07 12:09:36.000,visit
6690,286598,2021-04-13 22:50:19.000,visit
6691,286598,2021-04-18 09:32:09.000,visit
6692,286598,2021-04-24 16:48:37.000,visit
6693,286598,2021-04-28 17:23:32.000,visit
6694,286598,2021-05-01 11:05:14.000,visit
6695,286598,2021-05-03 12:56:11.000,visit
6696,286598,2021-05-08 17:06:30.000,visit
6697,286598,2021-05-10 16:14:10.000,visit
6698,286598,2021-05-12 11:12:37.000,visit
6699,286598,2021-05-14 20:39:44.000,visit
6700,286598,2021-05-18 22:15:03.000,visit
6701,286598,2021-05-20 23:23:55.000,visit
6702,286598,2021-05-21 20:14:56.000,visit
6703,286598,2021-05-27 20:20:34.000,visit
6704,286598,2021-06-01 01:46:37.000,visit
6705,286598,2021-06-02 13:33:44.000,visit
6706,286598,2021-06-06 20:37:51.000,visit
6707,286598,2021-06-08 15:05:46.000,visit
6708,286598,2021-06-09 13:02:33.000,visit
6709,286598,2021-06-13 18:25:20.000,visit
6710,286598,2021-06-17 06:36:52.000,visit
6711,286598,2021-06-24 05:16:04.000,visit
6712,286598,2021-06-27 09:35:29.000,visit
6713,286598,2021-07-01 20:01:43.000,visit
6714,286598,2021-07-04 09:10:35.000,visit
6715,286598,2021-07-09 20:54:44.000,visit
6716,286598,2021-07-12 13:33:33.000,visit
6717,286598,2021-04-02 04:13:12.000,N/A
6718,313580,2021-10-14 21:01:10.000,visit
6719,313580,2021-10-18 19:27:05.000,visit
6720,313580,2021-10-19 12:26:32.000,visit
6721,313580,2021-10-23 18:04:59.000,visit
6722,313580,2021-10-24 19:48:06.000,visit
6723,313580,2021-10-30 03:09:29.000,visit
6724,313580,2021-10-30 18:37:10.000,visit
6725,313580,2021-11-04 16:40:24.000,visit
6726,313580,2021-11-05 20:41:31.000,visit
6727,313580,2021-11-08 21:07:07.000,visit
6728,313580,2021-11-09 01:59:37.000,visit
6729,313580,2021-11-10 12:37:22.000,visit
6730,313580,2021-11-14 10:55:46.000,visit
6731,313580,2021-11-17 11:02:11.000,visit
6732,313580,2021-10-16 18:43:36.000,registration
6733,313580,2021-10-21 17:36:01.000,login
6734,313580,2021-10-22 16:25:17.000,login
6735,313580,2021-10-23 16:53:34.000,login
6736,470033,2021-01-07 21:08:55.000,visit
6737,470033,2021-01-10 15:51:16.000,visit
6738,470033,2021-01-11 17:48:04.000,visit
6739,470033,2021-01-15 22:19:11.000,visit
6740,470033,2021-01-17 01:27:45.000,visit
6741,470033,2021-01-22 00:12:35.000,visit
6742,470033,2021-01-22 23:29:33.000,visit
6743,470033,2021-01-23 06:20:15.000,visit
6744,470033,2021-01-27 08:27:43.000,visit
6745,470033,2021-01-28 01:45:56.000,visit
6746,470033,2021-01-30 21:31:32.000,visit
6747,470033,2021-02-03 02:49:57.000,visit
6748,470033,2021-02-09 05:51:41.000,visit
6749,470033,2021-02-10 18:39:10.000,visit
6750,470033,2021-02-11 21:37:37.000,visit
6751,470033,2021-02-15 00:48:11.000,visit
6752,470033,2021-02-18 00:35:31.000,visit
6753,470033,2021-02-20 15:57:18.000,visit
6754,470033,2021-02-21 19:26:42.000,visit
6755,470033,2021-02-25 08:10:12.000,visit
6756,470033,2021-02-27 19:39:37.000,visit
6757,470033,2021-03-04 09:06:25.000,visit
6758,470033,2021-03-07 08:48:19.000,visit
6759,470033,2021-03-12 04:55:24.000,visit
6760,470033,2021-03-18 00:02:51.000,visit
6761,470033,2021-03-23 17:38:38.000,visit
6762,470033,2021-03-26 18:04:01.000,visit
6763,470033,2021-03-29 18:06:13.000,visit
6764,470033,2021-04-05 13:58:39.000,visit
6765,470033,2021-04-07 00:30:44.000,visit
6766,632903,2021-08-05 04:47:09.000,visit
6767,632903,2021-08-07 13:22:32.000,visit
6768,632903,2021-08-10 04:57:19.000,visit
6769,632903,2021-08-14 23:08:36.000,visit
6770,632903,2021-08-17 17:25:23.000,visit
6771,632903,2021-08-22 15:52:51.000,visit
6772,632903,2021-08-27 23:34:30.000,visit
6773,632903,2021-08-28 18:56:18.000,visit
6774,632903,2021-08-29 02:46:40.000,visit
6775,632903,2021-09-01 03:50:17.000,visit
6776,632903,2021-09-04 17:35:51.000,visit
6777,632903,2021-09-09 10:36:57.000,visit
6778,632903,2021-09-13 04:15:56.000,visit
6779,632903,2021-09-19 17:38:43.000,visit
6780,632903,2021-09-20 23:15:58.000,visit
6781,632903,2021-09-27 13:21:27.000,visit
6782,632903,2021-10-01 13:18:31.000,visit
6783,632903,2021-10-04 06:19:53.000,visit
6784,632903,2021-10-08 06:19:28.000,visit
6785,632903,2021-10-11 15:22:05.000,visit
6786,632903,2021-10-17 03:19:30.000,visit
6787,632903,2021-10-20 15:18:39.000,visit
6788,632903,2021-10-24 08:49:24.000,visit
6789,632903,2021-10-25 19:30:47.000,visit
6790,632903,2021-10-26 02:11:02.000,visit
6791,632903,2021-10-26 07:27:51.000,visit
6792,632903,2021-11-01 12:56:08.000,visit
6793,632903,2021-11-03 13:47:36.000,visit
6794,632903,2021-08-11 08:37:33.000,registration
6795,632903,2021-08-11 11:39:29.000,login
6796,632903,2021-08-15 14:08:26.000,login
6797,632903,2021-08-19 19:10:41.000,login
6798,632903,2021-08-23 19:23:01.000,login
6799,632903,2021-08-27 20:57:48.000,login
6800,905075,2021-08-23 17:49:55.000,visit
6801,905075,2021-08-29 05:08:27.000,visit
6802,905075,2021-08-30 11:05:46.000,visit
6803,905075,2021-09-02 23:12:36.000,visit
6804,905075,2021-09-04 07:07:58.000,visit
6805,905075,2021-09-05 23:45:39.000,visit
6806,905075,2021-09-12 15:04:09.000,visit
6807,905075,2021-09-12 21:18:24.000,visit
6808,905075,2021-09-17 12:27:48.000,visit
6809,905075,2021-08-28 07:28:04.000,registration
6810,905075,2021-09-04 03:22:50.000,login
6811,905075,2021-09-09 07:20:38.000,login
6812,905075,2021-09-10 12:15:27.000,login
6813,905075,2021-09-13 10:06:31.000,login
6814,905075,2021-09-16 22:50:12.000,login
6815,905075,2021-09-17 18:13:05.000,login
6816,905075,2021-09-19 07:40:37.000,login
6817,905075,2021-09-22 11:16:00.000,login
6818,768428,2021-04-11 02:10:41.000,visit
6819,768428,2021-04-16 17:01:04.000,visit
6820,768428,2021-04-15 23:15:10.000,registration
6821,768428,2021-04-19 21:41:04.000,login
6822,768428,2021-04-23 06:12:00.000,login
6823,768428,2021-04-25 08:52:04.000,login
6824,768428,2021-05-02 00:25:03.000,login
6825,305487,2021-10-31 14:20:59.000,visit
6826,305487,2021-11-04 03:39:38.000,visit
6827,305487,2021-11-05 22:37:46.000,visit
6828,305487,2021-11-09 22:12:27.000,visit
6829,305487,2021-11-12 19:52:52.000,visit
6830,305487,2021-11-13 04:40:23.000,visit
6831,305487,2021-11-19 13:24:07.000,visit
6832,305487,2021-11-21 18:58:58.000,visit
6833,305487,2021-11-24 06:50:32.000,visit
6834,305487,2021-11-25 21:29:19.000,visit
6835,305487,2021-11-27 03:36:44.000,visit
6836,305487,2021-12-01 17:04:01.000,visit
6837,305487,2021-12-03 22:46:45.000,visit
6838,305487,2021-11-03 01:13:26.000,registration
6839,305487,2021-11-06 18:20:00.000,login
6840,305487,2021-11-12 08:26:08.000,login
6841,305487,2021-11-14 10:48:27.000,login
6842,305487,2021-11-19 13:30:36.000,login
6843,305487,2021-11-23 13:30:35.000,login
6844,305487,2021-11-27 16:34:17.000,login
6845,305487,2021-12-01 18:50:13.000,login
6846,445521,2021-09-12 09:36:18.000,visit
6847,445521,2021-09-17 19:32:57.000,visit
6848,445521,2021-09-22 01:45:06.000,visit
6849,445521,2021-09-23 13:11:04.000,visit
6850,445521,2021-09-29 12:15:07.000,visit
6851,445521,2021-10-01 13:28:15.000,visit
6852,445521,2021-10-02 16:41:29.000,visit
6853,445521,2021-10-05 07:57:44.000,visit
6854,445521,2021-10-10 17:09:00.000,visit
6855,445521,2021-10-14 03:53:27.000,visit
6856,445521,2021-10-19 07:28:06.000,visit
6857,445521,2021-10-21 02:30:44.000,visit
6858,445521,2021-10-25 08:01:30.000,visit
6859,445521,2021-10-25 16:08:24.000,visit
6860,445521,2021-10-30 10:08:43.000,visit
6861,445521,2021-10-31 08:35:19.000,visit
6862,445521,2021-11-02 00:39:11.000,visit
6863,445521,2021-11-07 11:19:33.000,visit
6864,445521,2021-11-14 04:37:50.000,visit
6865,445521,2021-11-20 02:52:27.000,visit
6866,445521,2021-11-26 10:38:37.000,visit
6867,445521,2021-12-02 05:48:33.000,visit
6868,445521,2021-12-03 16:33:23.000,visit
6869,445521,2021-12-06 23:07:37.000,visit
6870,445521,2021-12-07 00:36:31.000,visit
6871,445521,2021-12-10 15:16:28.000,visit
6872,445521,2021-12-13 03:36:18.000,visit
6873,445521,2021-12-19 13:07:08.000,visit
6874,445521,2021-09-14 11:08:11.000,registration
6875,445521,2021-09-15 18:15:54.000,login
6876,783372,2021-10-21 01:49:46.000,visit
6877,783372,2021-10-22 23:50:55.000,visit
6878,783372,2021-10-23 14:46:37.000,visit
6879,783372,2021-10-23 17:50:45.000,visit
6880,783372,2021-10-25 00:32:13.000,visit
6881,783372,2021-10-27 14:24:14.000,visit
6882,783372,2021-10-28 20:36:09.000,visit
6883,783372,2021-11-01 10:44:07.000,visit
6884,783372,2021-11-01 17:49:33.000,visit
6885,783372,2021-11-07 08:05:59.000,visit
6886,783372,2021-11-13 13:40:44.000,visit
6887,783372,2021-11-18 21:10:38.000,visit
6888,783372,2021-11-23 13:01:22.000,visit
6889,783372,2021-11-24 21:45:48.000,visit
6890,783372,2021-11-29 20:06:25.000,visit
6891,783372,2021-11-30 18:06:53.000,visit
6892,783372,2021-12-02 15:45:50.000,visit
6893,783372,2021-12-09 08:43:33.000,visit
6894,783372,2021-12-14 12:10:55.000,visit
6895,783372,2021-12-16 17:52:13.000,visit
6896,783372,2021-12-20 12:42:23.000,visit
6897,783372,2021-12-21 11:03:19.000,visit
6898,783372,2021-12-27 15:26:07.000,visit
6899,783372,2021-12-31 23:50:57.000,visit
6900,783372,2022-01-06 19:45:07.000,visit
6901,783372,2022-01-09 04:04:32.000,visit
6902,783372,2022-01-09 19:39:40.000,visit
6903,783372,2022-01-16 18:02:23.000,visit
6904,783372,2022-01-18 03:15:35.000,visit
6905,783372,2022-01-19 04:38:02.000,visit
6906,783372,2021-10-25 14:54:27.000,registration
6907,783372,2021-10-30 07:43:38.000,login
6908,783372,2021-11-05 04:40:39.000,login
6909,783372,2021-11-11 09:11:46.000,login
6910,783372,2021-11-13 23:33:31.000,login
6911,783372,2021-11-17 15:09:53.000,login
6912,783372,2021-11-19 01:06:21.000,login
6913,783372,2021-11-21 12:50:46.000,login
6914,783372,2021-11-26 09:55:05.000,login
6915,783372,2021-11-29 12:37:13.000,login
6916,168341,2021-01-02 00:07:26.000,visit
6917,168341,2021-01-03 18:56:01.000,visit
6918,168341,2021-01-09 21:15:06.000,visit
6919,168341,2021-01-14 09:44:58.000,visit
6920,168341,2021-01-20 21:22:21.000,visit
6921,168341,2021-01-24 14:17:05.000,visit
6922,168341,2021-01-30 10:35:06.000,visit
6923,168341,2021-02-03 05:01:40.000,visit
6924,168341,2021-02-08 03:52:48.000,visit
6925,168341,2021-02-08 20:49:02.000,visit
6926,168341,2021-02-11 17:46:00.000,visit
6927,168341,2021-02-15 17:35:40.000,visit
6928,168341,2021-02-19 22:55:11.000,visit
6929,168341,2021-02-24 06:55:49.000,visit
6930,168341,2021-03-02 02:21:44.000,visit
6931,168341,2021-03-05 09:25:13.000,visit
6932,168341,2021-03-11 10:08:58.000,visit
6933,168341,2021-01-02 11:51:25.000,registration
6934,168341,2021-01-03 15:15:52.000,login
6935,168341,2021-01-07 07:34:20.000,login
6936,168341,2021-01-10 17:07:08.000,login
6937,168341,2021-01-17 00:38:07.000,login
6938,168341,2021-01-17 09:23:37.000,login
6939,168341,2021-01-18 05:35:36.000,login
6940,168341,2021-01-18 17:15:47.000,login
6941,168341,2021-01-23 13:20:03.000,login
6942,558778,2021-02-27 13:04:14.000,visit
6943,558778,2021-02-28 00:39:52.000,visit
6944,558778,2021-03-06 11:04:12.000,visit
6945,558778,2021-03-08 06:09:07.000,visit
6946,558778,2021-03-12 17:10:47.000,visit
6947,558778,2021-03-16 07:20:26.000,visit
6948,558778,2021-03-21 20:08:17.000,visit
6949,558778,2021-03-25 10:27:41.000,visit
6950,558778,2021-03-31 06:34:09.000,visit
6951,558778,2021-04-02 15:32:54.000,visit
6952,558778,2021-04-04 15:39:34.000,visit
6953,558778,2021-04-07 23:36:44.000,visit
6954,558778,2021-04-13 10:17:16.000,visit
6955,558778,2021-04-18 10:27:08.000,visit
6956,558778,2021-04-25 00:59:18.000,visit
6957,558778,2021-04-30 09:04:54.000,visit
6958,558778,2021-05-06 17:56:24.000,visit
6959,558778,2021-05-09 07:33:05.000,visit
6960,558778,2021-05-14 19:41:56.000,visit
6961,558778,2021-05-17 18:52:05.000,visit
6962,558778,2021-05-24 10:29:18.000,visit
6963,558778,2021-05-29 10:30:30.000,visit
6964,558778,2021-06-01 21:56:16.000,visit
6965,558778,2021-06-04 00:46:39.000,visit
6966,558778,2021-06-09 18:26:24.000,visit
6967,558778,2021-06-11 12:09:58.000,visit
6968,558778,2021-06-13 22:08:45.000,visit
6969,558778,2021-06-15 09:00:18.000,visit
6970,558778,2021-06-16 19:15:17.000,visit
6971,558778,2021-03-03 22:13:47.000,registration
6972,558778,2021-03-08 17:19:44.000,login
6973,558778,2021-03-15 12:12:46.000,login
6974,558778,2021-03-22 05:00:08.000,login
6975,558778,2021-03-23 20:13:38.000,login
6976,558778,2021-03-28 21:30:17.000,login
6977,558778,2021-04-04 02:24:04.000,login
6978,558778,2021-04-10 05:52:13.000,login
6979,558778,2021-04-10 23:44:00.000,login
6980,558778,2021-04-13 03:10:06.000,login
6981,558778,2021-04-13 20:30:30.000,login
6982,378691,2021-08-11 22:18:32.000,visit
6983,378691,2021-08-12 02:50:35.000,visit
6984,378691,2021-08-12 21:35:49.000,visit
6985,378691,2021-08-13 00:13:59.000,visit
6986,378691,2021-08-14 07:46:08.000,visit
6987,378691,2021-08-12 11:15:38.000,registration
6988,378691,2021-08-17 00:02:09.000,login
6989,378691,2021-08-21 10:29:28.000,login
6990,378691,2021-08-23 06:08:23.000,login
6991,378691,2021-08-30 01:59:52.000,login
6992,378691,2021-08-30 08:13:02.000,login
6993,378691,2021-09-01 11:42:20.000,login
6994,488795,2021-11-17 19:22:51.000,visit
6995,488795,2021-11-22 08:11:45.000,visit
6996,488795,2021-11-24 20:25:29.000,visit
6997,488795,2021-11-29 19:15:35.000,visit
6998,488795,2021-12-05 02:26:44.000,visit
6999,488795,2021-12-10 14:31:21.000,visit
7000,488795,2021-12-14 00:24:38.000,visit
7001,488795,2021-12-19 01:20:16.000,visit
7002,488795,2021-12-19 05:25:52.000,visit
7003,488795,2021-12-25 19:57:08.000,visit
7004,488795,2021-12-27 05:10:53.000,visit
7005,488795,2021-12-31 21:42:11.000,visit
7006,488795,2022-01-07 02:57:27.000,visit
7007,488795,2022-01-11 01:09:43.000,visit
7008,488795,2022-01-11 21:44:40.000,visit
7009,488795,2022-01-18 03:07:55.000,visit
7010,488795,2022-01-18 07:55:20.000,visit
7011,488795,2022-01-19 15:34:05.000,visit
7012,488795,2022-01-26 10:14:04.000,visit
7013,488795,2022-01-31 21:36:53.000,visit
7014,488795,2022-02-06 15:09:03.000,visit
7015,488795,2022-02-08 22:17:31.000,visit
7016,488795,2022-02-13 06:59:00.000,visit
7017,488795,2022-02-19 05:07:54.000,visit
7018,488795,2022-02-21 20:46:35.000,visit
7019,488795,2022-02-25 03:20:50.000,visit
7020,488795,2022-03-01 16:54:41.000,visit
7021,488795,2022-03-06 07:56:02.000,visit
7022,488795,2021-11-24 17:47:44.000,registration
7023,488795,2021-12-01 02:44:03.000,login
7024,488795,2021-12-06 11:51:42.000,login
7025,488795,2021-12-08 04:51:58.000,login
7026,488795,2021-12-10 15:50:34.000,login
7027,488795,2021-12-12 16:05:14.000,login
7028,488795,2021-12-16 01:54:09.000,login
7029,488795,2021-12-20 15:56:22.000,login
7030,488795,2021-12-27 04:11:35.000,login
7031,229215,2021-10-20 02:27:36.000,visit
7032,229215,2021-10-20 06:00:39.000,visit
7033,229215,2021-10-21 08:56:47.000,visit
7034,229215,2021-10-25 11:51:48.000,visit
7035,229215,2021-10-28 22:34:19.000,visit
7036,229215,2021-11-02 02:23:41.000,visit
7037,229215,2021-11-04 12:30:13.000,visit
7038,229215,2021-11-07 03:14:54.000,visit
7039,229215,2021-11-10 14:05:08.000,visit
7040,229215,2021-11-12 08:10:51.000,visit
7041,229215,2021-11-16 12:55:56.000,visit
7042,229215,2021-11-16 20:59:38.000,visit
7043,229215,2021-11-17 13:15:42.000,visit
7044,229215,2021-11-18 17:14:59.000,visit
7045,229215,2021-11-23 16:00:58.000,visit
7046,229215,2021-11-27 17:03:55.000,visit
7047,229215,2021-11-29 21:16:11.000,visit
7048,229215,2021-11-30 23:59:00.000,visit
7049,229215,2021-12-07 17:01:54.000,visit
7050,229215,2021-12-11 10:57:18.000,visit
7051,229215,2021-12-12 11:33:25.000,visit
7052,229215,2021-12-16 19:58:24.000,visit
7053,229215,2021-10-26 09:21:06.000,registration
7054,229215,2021-10-26 23:07:21.000,login
7055,384809,2021-01-28 10:03:44.000,visit
7056,384809,2021-01-31 22:53:00.000,visit
7057,384809,2021-02-01 15:25:13.000,visit
7058,384809,2021-02-04 23:08:27.000,visit
7059,384809,2021-02-06 20:10:08.000,visit
7060,384809,2021-02-09 15:10:18.000,visit
7061,384809,2021-02-15 19:09:44.000,visit
7062,384809,2021-02-17 05:41:26.000,visit
7063,384809,2021-02-03 05:35:39.000,registration
7064,384809,2021-02-04 23:16:58.000,login
7065,384809,2021-02-09 08:03:53.000,login
7066,384809,2021-02-09 18:42:44.000,login
7067,384809,2021-02-16 16:32:40.000,login
7068,384809,2021-02-21 03:09:45.000,login
7069,384809,2021-02-25 08:53:38.000,login
7070,255887,2021-12-29 08:12:48.000,visit
7071,255887,2022-01-03 19:44:59.000,visit
7072,255887,2022-01-06 07:28:34.000,visit
7073,255887,2022-01-07 05:10:00.000,visit
7074,255887,2022-01-08 15:22:50.000,visit
7075,255887,2022-01-11 18:52:56.000,visit
7076,255887,2022-01-17 20:23:43.000,visit
7077,255887,2022-01-21 16:26:21.000,visit
7078,255887,2022-01-25 20:21:23.000,visit
7079,255887,2022-01-26 00:25:33.000,visit
7080,255887,2021-12-29 21:30:48.000,N/A
7081,614870,2021-12-19 10:31:54.000,visit
7082,614870,2021-12-20 21:05:39.000,visit
7083,614870,2021-12-23 22:14:27.000,visit
7084,614870,2021-12-24 16:58:01.000,visit
7085,614870,2021-12-25 04:52:41.000,visit
7086,614870,2021-12-21 01:34:31.000,registration
7087,614870,2021-12-21 17:55:05.000,login
7088,614870,2021-12-27 17:22:58.000,login
7089,614870,2022-01-02 20:33:23.000,login
7090,614870,2022-01-05 15:10:15.000,login
7091,614870,2022-01-06 09:26:24.000,login
7092,614870,2022-01-10 14:59:59.000,login
7093,669134,2021-10-09 21:04:20.000,visit
7094,669134,2021-10-12 03:47:48.000,visit
7095,669134,2021-10-16 13:45:11.000,visit
7096,669134,2021-10-17 13:35:13.000,visit
7097,669134,2021-10-20 09:16:04.000,visit
7098,669134,2021-10-21 22:46:52.000,visit
7099,669134,2021-10-25 17:37:02.000,visit
7100,669134,2021-10-31 07:22:42.000,visit
7101,669134,2021-11-07 00:57:44.000,visit
7102,669134,2021-11-10 00:10:37.000,visit
7103,669134,2021-11-16 00:40:49.000,visit
7104,669134,2021-11-17 08:08:04.000,visit
7105,669134,2021-11-21 04:46:53.000,visit
7106,669134,2021-11-24 00:00:28.000,visit
7107,669134,2021-11-25 12:09:29.000,visit
7108,669134,2021-11-25 22:28:40.000,visit
7109,669134,2021-11-28 09:24:44.000,visit
7110,669134,2021-11-28 17:08:39.000,visit
7111,669134,2021-12-03 17:22:30.000,visit
7112,669134,2021-10-14 14:52:02.000,registration
7113,669134,2021-10-17 17:16:37.000,login
7114,669134,2021-10-22 00:13:26.000,login
7115,669134,2021-10-26 13:37:50.000,login
7116,669134,2021-10-27 21:01:35.000,login
7117,319407,2021-05-04 08:52:38.000,visit
7118,319407,2021-05-08 06:38:23.000,visit
7119,319407,2021-05-10 17:50:22.000,visit
7120,319407,2021-05-13 06:46:57.000,visit
7121,319407,2021-05-14 04:01:45.000,visit
7122,319407,2021-05-14 21:54:26.000,visit
7123,319407,2021-05-17 10:14:28.000,visit
7124,319407,2021-05-22 11:54:17.000,visit
7125,319407,2021-05-24 19:35:56.000,visit
7126,319407,2021-05-27 22:59:11.000,visit
7127,319407,2021-05-31 11:46:07.000,visit
7128,319407,2021-06-07 03:20:45.000,visit
7129,319407,2021-06-11 22:52:50.000,visit
7130,319407,2021-06-16 17:25:28.000,visit
7131,319407,2021-06-18 06:49:39.000,visit
7132,319407,2021-06-22 02:55:06.000,visit
7133,319407,2021-06-26 18:07:23.000,visit
7134,319407,2021-07-03 00:14:50.000,visit
7135,319407,2021-07-09 19:52:47.000,visit
7136,319407,2021-07-13 10:19:00.000,visit
7137,319407,2021-07-13 12:44:11.000,visit
7138,319407,2021-07-14 17:48:42.000,visit
7139,319407,2021-07-15 15:51:53.000,visit
7140,319407,2021-07-15 18:03:43.000,visit
7141,319407,2021-05-10 01:21:53.000,registration
